0,480,104.7,27.91,1.74,65.2
0,485,117.8,27.99,3.22,0
0,490,131.3,27.49,4.47,28.5
0,495,145.8,27.6,2.68,82.1
0,500,154,27.95,3.27,0
0,505,165,27.37,2.94,11.9
0,510,178.7,27.33,4.02,90.7
0,515,192.1,27.83,3.72,7.3
0,520,204.2,27.29,3.44,0
0,525,217.7,27.13,4.5,85.9
0,530,243.3,27.78,4.26,26.4
0,535,267.9,27.39,5.26,0
0,540,283.7,26.96,5.47,66.8
0,545,297.7,27.45,5.68,44.6
0,550,311.9,27.26,4.46,0
0,555,328.3,26.74,4.49,50.8
0,560,341.7,27.14,4.97,61.4
0,565,347.5,27.17,4.3,0
0,570,359,26.56,4.84,33.5
0,575,365.4,26.81,5,78.2
0,580,367.9,27.05,4.35,0
0,585,381.4,26.42,4.81,18.4
0,590,387,26.39,4.31,90.1
0,595,392.4,26.53,3.77,3.7
0,600,344,26.11,4.43,1.4
0,605,384.6,25.82,4.1,90.1
0,610,359.6,26.17,3.25,21.8
0,615,464.8,25.49,3.49,0
0,620,424.6,24.95,3.59,72.7
0,625,468.9,25.5,3.87,43.3
0,630,422.5,25.16,3.69,0
0,635,499,24.7,3.52,48.8
0,640,514.1,24.95,3.89,64.6
0,645,439.5,25.09,4.12,0
0,650,519,24.54,5.22,27.4
0,655,475.9,24.58,3.73,87
0,660,317,25.01,3.68,0
0,665,474.9,24.17,3.91,5
0,670,485.1,23.88,2.84,90
0,675,481,24.23,3.47,16.4
0,680,470,23.86,3.28,0
0,685,510.8,23.62,3.96,76.5
0,690,508.7,24.36,4.93,35.7
0,695,515.6,24,3.78,0
0,700,512.5,23.22,2.99,55.5
0,705,517.6,23.83,4.48,52.5
0,710,532.8,23.65,3.83,0
0,715,527.4,23.11,3.29,40.9
0,720,525.7,23.41,3.72,71.5
0,725,505.9,23.7,4.6,0
0,730,519.8,23.04,3.75,19.8
0,735,531.2,23.05,4.56,89.2
0,740,522.4,23.28,5.16,2.6
0,745,515.3,22.97,5.11,0
0,750,512.7,22.42,4.35,88.3
0,755,517.1,23.03,5.66,24.2
0,760,501.7,22.26,3.12,0
0,765,506.7,21.78,3.57,66
0,770,496.1,22.03,2.88,46.1
0,775,488.2,22.04,4.52,0
0,780,498.1,21.61,3.82,43
0,785,499.5,22.04,4.59,67.8
0,790,503.3,22.37,4.65,0
0,795,492.3,21.6,4.15,20.2
0,800,488.1,21.53,3.36,89.1
0,805,486.4,22.11,3.44,0.1
0,810,479.2,21.35,4.23,0
0,815,477.5,21.7,7.19,87.8
0,820,476.9,22.35,6.6,21.2
0,825,455.9,21.51,4.12,0
0,830,454.7,21.01,3.96,66.3
0,835,461.5,21.66,4.55,44.3
0,840,452.7,21.43,4.69,0
0,845,445.1,20.83,4.03,41.3
0,850,429.9,21,3.88,71.9
0,855,426.2,21.14,4.37,0
0,860,420.2,20.44,4.17,11.5
0,865,413,20.56,4.39,88.5
0,870,407.9,20.96,4.69,7.6
0,875,394,20.38,3.07,0
0,880,381.4,20.02,4.33,77.6
0,885,386.5,20.7,3.4,31.5
0,890,392.6,20.56,4.22,0
0,895,384.9,20.2,4.9,52.2
0,900,372.7,20.59,4.53,57.6
0,905,362.5,20.69,4.72,0
0,910,351.2,20.17,4.51,23
0,915,336.1,20.14,3.84,88.4
0,920,324.4,20.65,4.83,0.3
0,925,312.6,20.17,4.04,0
0,930,300.6,19.75,3.21,78.1
0,935,285.9,20.36,3.32,27.6
0,940,275.4,20.06,3.58,0
0,945,263,19.71,3.57,54.3
0,950,248.5,20.19,3.25,53.4
0,955,227,20.21,3.43,0
0,960,209.3,19.75,3.86,25.1
0,965,177,20.01,4.04,84.2
0,970,150.6,20.5,2.74,0
0,975,127.6,20.21,2.67,0
0,980,121.7,20.13,3.24,80
0,985,131.3,20.78,2.59,29.3
0,990,120.7,20.59,2.93,0
0,995,101.3,20.29,3.24,41.6
0,1000,94.6,20.82,2.4,69.5
0,1005,93.3,21.1,3.03,0
0,1010,82,20.73,2.51,1
0,1015,73.62,20.81,3,88.3
0,1020,67.32,21.55,2.72,15.7
0,1025,57.74,21.37,3.08,0
0,1030,50.85,21.18,4.03,57.9
0,1035,43.01,21.87,3.03,47.6
0,1040,36.66,22.13,2.94,0
0,1045,30.05,21.91,2.18,22.8
0,1050,25.18,22.4,1.99,81.3
0,1055,20.59,23.04,1.75,0
0,1060,16.98,22.71,2.41,0
0,1065,13.43,22.56,2.57,79.3
0,1070,10.22,23.31,2.11,27.6
0,1075,0,23.16,2.79,0
0,1080,0,22.73,2.94,40.4
0,1085,0,23.26,2.62,64
0,1090,0,23.71,1.9,0
0,1095,0,23.44,1.77,4.5
0,1100,0,23.44,2.26,89.6
0,1105,0,24.05,1.65,11.6
0,1110,0,23.76,2.08,0
0,1115,0,23.48,2.44,55
0,1120,0,24.04,2.37,51
0,1125,0,24.09,2.95,0
0,1130,0,23.62,2.35,14.6
0,1135,0,23.91,2.16,89.2
0,1140,0,24.52,2.22,1
0,1145,0,24.17,1.77,0
0,1150,0,23.88,1.5,65.8
0,1155,0,24.64,2.01,39.3
0,1160,0,24.65,1.87,0
0,1165,0,24.35,1.17,25.8
0,1170,0,24.54,1.69,80.3
0,1175,0,24.89,1.73,0
0,1180,0,24.48,1.36,0
0,1185,0,24.35,1.76,74.9
0,1190,0,24.98,1.57,28.1
0,1195,0,24.82,2.14,0
0,1200,0,24.35,1.72,36.8
0,1205,0,24.64,2.56,67.5
0,1210,0,24.91,2.05,0
0,1215,0,24.45,2.06,0
0,1220,0,24.38,2.36,87
0,1225,0,25,2.08,15.9
0,1230,0,24.81,1.96,0
0,1235,0,24.4,2.02,50.6
0,1240,0,24.94,2.07,54.7
0,1245,0,25.1,2.35,0
0,1250,0,24.6,2.51,9.3
0,1255,0,24.65,2.68,90.3
0,1260,0,25.11,2.81,6.6
0,1265,0,24.81,2.79,0
0,1270,0,24.63,1.64,58
0,1275,0,25.21,2.48,47.8
0,1280,0,25.21,2.43,0
0,1285,0,24.81,2.14,16.1
0,1290,0,24.93,2.42,84.7
0,1295,0,25.44,2.2,0
0,1300,0,25.03,2.08,0
0,1305,0,24.89,1.75,75.4
0,1310,0,25.48,2.43,26.2
0,1315,0,25.4,1.8,0
0,1320,0,24.99,1.74,44.7
0,1325,0,25.48,1.59,54.8
0,1330,0,25.69,1.54,0
0,1335,0,25.28,1.77,18.8
0,1340,0,25.31,1.87,84.6
0,1345,0,25.82,1.47,0
0,1350,0,25.36,2,0
0,1355,0,25.17,2.14,76
0,1360,0,25.74,1.97,28.8
0,1365,0,25.6,2.13,0
0,1370,0,25.28,1.95,41.6
0,1375,0,25.75,2.57,64.5
0,1380,0,26.04,2.63,0
0,1385,0,25.61,2.57,6.9
0,1390,0,25.66,2.6,90
0,1395,0,26.17,2.49,6.3
0,1400,0,25.82,2.81,0
0,1405,0,25.56,2.28,66.5
0,1410,0,26.15,2.56,34.5
0,1415,0,26.08,2.09,0
0,1420,0,25.74,2.11,39.3
0,1425,0,26.1,3.03,64
0,1430,0,26.33,2.18,0
0,1435,0,25.96,1.98,11.3
1,0,0,26.14,2.11,89.7
1,5,0,26.74,2.07,6.6
1,10,0,26.29,1.94,0
1,15,0,25.78,2.55,64.9
1,20,0,26.34,1.99,43.7
1,25,0,26.3,2.15,0
1,30,0,25.8,2.17,28.6
1,35,0,26.02,2.3,77.1
1,40,0,26.41,2.36,0
1,45,0,26.1,1.46,0
1,50,0,26.09,1.25,86.2
1,55,0,26.43,2.42,19.2
1,60,0,25.97,2.85,0
1,65,0,25.62,2.16,57.4
1,70,0,26.26,2.22,49.3
1,75,0,26.28,1.85,0
1,80,0,25.78,2.24,26.8
1,85,0,25.92,2.17,75.2
1,90,0,26.25,1.92,0
1,95,0,25.79,1.97,4.4
1,100,0,25.73,2.11,90.2
1,105,0,26.29,2.33,14.8
1,110,0,25.92,2.62,0
1,115,0,25.72,2.06,59.5
1,120,0,26.33,2.21,45.4
1,125,0,26.23,2.08,0
1,130,0,25.79,2.28,34.5
1,135,0,26.14,2.25,72.7
1,140,0,26.51,2.17,0
1,145,0,26.13,1.85,6.3
1,150,0,26.25,1.69,89
1,155,0,26.92,1.8,11.6
1,160,0,26.56,2.62,0
1,165,0,26.22,2.5,69.1
1,170,0,26.9,2.29,38.4
1,175,0,26.77,2.44,0
1,180,0,26.27,2.82,42.5
1,185,0,26.59,3.51,64.7
1,190,0,26.84,3.61,0
1,195,0,26.45,3.16,17.2
1,200,0,26.64,2.69,89.2
1,205,0,27.21,2.69,3.1
1,210,0,26.91,1.79,0
1,215,0,26.67,2.19,77.5
1,220,0,27.27,1.97,30.6
1,225,0,27.06,1.98,0
1,230,0,26.63,2.4,51.8
1,235,0,27.11,2.61,56.2
1,240,0,27.2,2.36,0
1,245,0,26.73,2.33,26.8
1,250,0,26.92,2.54,78.9
1,255,0,27.35,1.96,0
1,260,0,26.79,2.81,6
1,265,0,26.74,2.88,88.9
1,270,0,27.28,2.5,11.4
1,275,0,26.94,2.48,0
1,280,0,26.68,3.49,74.4
1,285,0,27.32,3.27,34.8
1,290,0,27.13,2.86,0
1,295,0,26.76,3.4,50.5
1,300,0,27.28,2.89,60.6
1,305,0,27.51,2.57,0
1,310,0,27.09,2.66,23.8
1,315,0,27.34,2.59,87.1
1,320,0,27.78,2.39,0
1,325,0,27.34,2.12,0
1,330,0,27.16,2.9,85.7
1,335,0,27.77,3.09,24.4
1,340,0,27.48,2.87,0
1,345,0,27.11,2.85,61.2
1,350,0,27.71,3.45,50.8
1,355,0,27.65,2.12,0
1,360,0,27.26,2.42,34.6
1,365,0,27.52,2.74,72.3
1,370,0,27.84,2.95,0
1,375,0,27.42,2.51,16.5
1,380,0,27.4,3.41,90.3
1,385,0,27.95,2.27,3.3
1,390,0,27.52,2.86,0
1,395,0,27.35,2.92,84.8
1,400,0,27.97,2.35,25.2
1,405,0,27.7,3.19,0
1,410,0,27.3,2.64,64.8
1,415,0,27.75,3.58,46.1
1,420,0,27.71,3.13,0
1,425,0,27.24,3.17,42.6
1,430,10.65,27.65,3.71,68
1,435,14.4,27.93,3.43,0
1,440,20.25,27.41,4,21.1
1,445,29.87,27.41,3.03,86.7
1,450,39.03,27.84,3.25,0
1,455,48.47,27.38,3.4,5.5
1,460,60.01,27.23,3.25,91.2
1,465,70.83,27.83,3.14,17
1,470,81,27.39,3.28,0
1,475,92.3,26.98,4.01,71.3
1,480,103.1,27.52,3.47,41.8
1,485,112.4,27.38,3.18,0
1,490,124.1,26.9,3.47,48.4
1,495,136.3,27.26,2.86,60.7
1,500,149.9,27.35,3.14,0
1,505,163.6,26.76,3.13,33.6
1,510,176.7,27.03,3.82,78.2
1,515,190.7,27.25,3.03,0
1,520,203.2,26.66,3.33,13.8
1,525,214.7,26.57,3.09,91.6
1,530,227.5,26.98,3.55,6.6
1,535,244.5,26.39,2.65,0
1,540,262.3,26.05,2.41,85.5
1,545,275.8,26.54,3.14,25.4
1,550,290.2,26.04,3,0
1,555,303.3,25.42,3.34,67.9
1,560,314.6,25.87,3.84,45.3
1,565,326.1,25.79,4.18,0
1,570,336.3,25.17,3.54,46.4
1,575,346.8,25.47,3.85,63
1,580,357.1,25.46,3.5,0
1,585,366.8,24.8,2.69,32
1,590,378.4,25.03,4.13,80.9
1,595,385.3,25.27,3.45,0
1,600,397.1,24.7,3.14,11.1
1,605,410.1,24.56,3.39,89.9
1,610,415.8,25,2.96,9.9
1,615,425.8,24.37,2.78,0
1,620,432.1,24,3.59,82.9
1,625,441.2,24.61,2.78,29.7
1,630,448.7,24.17,2.42,0
1,635,455.8,23.38,3.01,62.1
1,640,465.6,24.03,3.49,48.2
1,645,473.5,23.92,3.99,0
1,650,478,23.42,4.03,43.1
1,655,462.4,23.53,3.1,68.2
1,660,450.6,23.74,3.39,0
1,665,473.3,23.34,4.62,23.3
1,670,491.3,23.2,2.94,86.6
1,675,494.1,23.53,3.3,0
1,680,500.8,23,3.5,5.2
1,685,504.5,22.91,3.55,88.9
1,690,508.4,23.26,2.98,15.7
1,695,514,23.04,3.56,0
1,700,516.1,22.69,3.32,76.2
1,705,518,23.02,3.58,36.1
1,710,524.1,23.05,4.04,0
1,715,527.5,22.56,3.73,52
1,720,525.6,22.8,3.64,59
1,725,525.1,22.89,4.59,0
1,730,526.4,22.41,4.85,28.8
1,735,523.6,22.61,4.3,82.5
1,740,517.2,22.75,3.27,0
1,745,515,22.14,4.49,4
1,750,512.7,22.08,3.76,88.4
1,755,509.1,22.54,3.03,17.9
1,760,510,22.22,4.24,0
1,765,504.6,21.94,4.72,68.4
1,770,496.8,22.35,3.19,40.6
1,775,487,21.95,3.1,0
1,780,488.9,21.58,4.01,45.4
1,785,489,22.03,3.99,65.8
1,790,489,22.15,3.36,0
1,795,484.2,21.53,4.48,16.6
1,800,482.4,21.59,3.52,89.4
1,805,478.8,22.14,4.16,2.7
1,810,473,21.3,3.3,0
1,815,471.9,21.13,3.45,79.9
1,820,467.6,21.84,4.21,28.6
1,825,463.7,21.53,4.37,0
1,830,461.7,21.19,3.47,54.9
1,835,451.2,21.44,4.21,54.3
1,840,445.4,21.42,3.43,0
1,845,441.1,20.91,3.21,26.8
1,850,435.1,21.27,4.52,84.5
1,855,425.6,21.54,3.04,0
1,860,417.6,20.91,3.14,0
1,865,410.1,20.69,3.41,84.1
1,870,400.7,21.35,3.19,23.2
1,875,394.1,21.13,4.07,0
1,880,378.7,20.78,3.83,56.8
1,885,382.9,21.14,3.05,50.4
1,890,387.7,21.17,3.6,0
1,895,378.7,20.79,3,28.4
1,900,365.3,20.85,2.64,79.8
1,905,353.6,21.31,3.66,0
1,910,343.5,20.98,4.11,0
1,915,330.6,20.78,2.88,87
1,920,316.4,21.43,3.66,20.4
1,925,302.4,21.06,2.42,0
1,930,288.6,20.65,2.98,53.5
1,935,278.5,21.36,2.92,55.2
1,940,265,21.43,2.48,0
1,945,248.7,20.84,2.28,17
1,950,234.8,20.92,2.62,88.9
1,955,224.9,21.62,2.94,0
1,960,210.2,21.22,3.31,0
1,965,195.3,20.95,2.4,73
1,970,181.1,21.63,2.96,32.3
1,975,168.7,21.65,3.08,0
1,980,155.1,21.31,2.78,37.9
1,985,140.1,21.62,2.24,65.2
1,990,127,21.97,3.44,0
1,995,114.4,21.59,3,6.2
1,1000,101.5,21.64,2.45,88.4
1,1005,88.5,22.38,2.25,14.9
1,1010,78.27,22.15,2.16,0
1,1015,70.28,21.93,2.96,52
1,1020,60.88,22.59,2.03,52.3
1,1025,51.36,22.79,1.83,0
1,1030,43.88,22.5,2.56,15.6
1,1035,36.47,22.76,1.73,89.4
1,1040,30.26,23.49,1.59,0
1,1045,25.06,23.36,1.64,0
1,1050,20.63,23.23,1.72,66.1
1,1055,16.91,23.92,1.95,38.3
1,1060,13.4,23.98,1.66,0
1,1065,10.6,23.73,1.56,26.7
1,1070,0,24.08,1.33,76.5
1,1075,0,24.64,1.4,0
1,1080,0,24.2,1.6,0
1,1085,0,24.17,1.19,78.1
1,1090,0,24.86,1.14,25
1,1095,0,24.76,1.37,0
1,1100,0,24.37,1.38,36.9
1,1105,0,24.95,1.27,64.3
1,1110,0,25.29,1.49,0
1,1115,0,25,0.85,0
1,1120,0,25.03,1.13,90.6
1,1125,0,25.63,1.08,13.6
1,1130,0,25.21,1.85,0
1,1135,0,24.95,1.41,47.3
1,1140,0,25.51,1.41,57.2
1,1145,0,25.68,2.06,0
1,1150,0,25.27,1.98,1.8
1,1155,0,25.23,2.07,88.9
1,1160,0,25.88,1.9,9.7
1,1165,0,25.53,2.39,0
1,1170,0,25.25,2.28,53.7
1,1175,0,25.77,2.91,51.4
1,1180,0,25.92,1.89,0
1,1185,0,25.54,2.1,8
1,1190,0,25.68,2.44,90.2
1,1195,0,26.22,2.3,2.5
1,1200,0,25.87,2.53,0
1,1205,0,25.54,2.42,61.2
1,1210,0,26.15,2.15,41
1,1215,0,26.2,2.56,0
1,1220,0,25.94,1.99,21.3
1,1225,0,26.2,2.15,80.6
1,1230,0,26.64,2.71,0
1,1235,0,26.23,2.32,0
1,1240,0,26.06,2.47,71.3
1,1245,0,26.77,2.39,32.7
1,1250,0,26.7,2.85,0
1,1255,0,26.31,2.69,29.7
1,1260,0,26.63,2.69,72.8
1,1265,0,27.11,2.21,0
1,1270,0,26.73,2.71,0
1,1275,0,26.54,2.95,79.4
1,1280,0,27.14,2.89,26.1
1,1285,0,27.08,2.68,0
1,1290,0,26.73,2.37,35.1
1,1295,0,27.07,2.67,70.8
1,1300,0,27.6,2.29,0
1,1305,0,27.26,2.13,0
1,1310,0,27.1,2.01,81.4
1,1315,0,27.8,2.1,23.4
1,1320,0,27.58,1.63,0
1,1325,0,27.14,2.51,38.5
1,1330,0,27.45,1.84,65.4
1,1335,0,27.77,2.37,0
1,1340,0,27.39,2.46,0
1,1345,0,27.35,2.21,89.7
1,1350,0,27.99,2.28,17.1
1,1355,0,27.72,1.76,0
1,1360,0,27.2,2.46,44.6
1,1365,0,27.57,2.63,58.8
1,1370,0,27.76,2.8,0
1,1375,0,27.39,2.67,6.7
1,1380,0,27.39,2.64,89.5
1,1385,0,28.01,2.08,6.1
1,1390,0,27.77,1.98,0
1,1395,0,27.47,2.44,63
1,1400,0,28.1,1.82,41.5
1,1405,0,28.11,2.16,0
1,1410,0,27.77,2.1,25.3
1,1415,0,28.08,1.98,81.1
1,1420,0,28.56,2.02,0
1,1425,0,28.1,2.38,0
1,1430,0,27.94,2.55,74.6
1,1435,0,28.57,1.94,29.5
2,0,0,28.35,2.28,0
2,5,0,27.9,2.74,40.6
2,10,0,28.16,2.76,62.4
2,15,0,28.31,3.6,0
2,20,0,27.87,2.81,9.9
2,25,0,27.88,3.67,89.6
2,30,0,28.41,3.44,1.7
2,35,0,28.05,2.48,0
2,40,0,27.82,3.13,73.2
2,45,0,28.42,2.61,31.7
2,50,0,28.17,3.31,0
2,55,0,27.78,3.11,41.3
2,60,0,28.23,3.14,67.9
2,65,0,28.56,3.66,0
2,70,0,28.08,2.64,2.6
2,75,0,27.99,3.66,89.2
2,80,0,28.57,3.55,17.9
2,85,0,28.31,2.85,0
2,90,0,27.96,3.49,55.2
2,95,0,28.55,3.87,52.4
2,100,0,28.69,3.59,0
2,105,0,28.16,4.59,21.1
2,110,0,28.25,4.72,86.7
2,115,0,28.78,4.3,0
2,120,0,28.38,4.42,0
2,125,0,28.22,3.73,77.4
2,130,0,28.85,4.48,25.5
2,135,0,28.58,4.44,0
2,140,0,28.15,3.84,56.1
2,145,0,28.64,3.92,50
2,150,0,28.75,3.3,0
2,155,0,28.3,4.49,29
2,160,0,28.59,4.91,79.4
2,165,0,29.01,4.68,0
2,170,0,28.55,5.24,0
2,175,0,28.34,5.48,87.4
2,180,0,28.91,5.58,16.8
2,185,0,28.64,5.57,0
2,190,0,28.31,5.83,64.7
2,195,0,28.92,6.51,46.5
2,200,0,28.76,5.94,0
2,205,0,28.29,6.72,32.7
2,210,0,28.63,5.9,75.8
2,215,0,28.96,6.39,0
2,220,0,28.49,5.91,5.8
2,225,0,28.44,5.75,89.1
2,230,0,28.96,5.65,12.9
2,235,0,28.49,5.23,0
2,240,0,28.14,5.76,71
2,245,0,28.7,6.17,35.5
2,250,0,28.44,5.19,0
2,255,0,27.93,5.78,48.3
2,260,0,28.36,5.63,58.9
2,265,0,28.38,6.26,0
2,270,0,27.96,4.98,27.5
2,275,0,28.17,5.17,77.9
2,280,0,28.56,5.3,0
2,285,0,28.12,5.3,11.2
2,290,0,28.16,6.1,88.3
2,295,0,28.8,4.9,11.5
2,300,0,28.46,5.01,0
2,305,0,28.14,4.4,73.9
2,310,0,28.76,2.73,32.7
2,315,0,28.59,3.17,0
2,320,0,28.11,4.04,56.5
2,325,0,28.62,4.24,53.1
2,330,0,28.65,3.76,0
2,335,0,28.23,2.12,34.8
2,340,0,28.45,3.14,78.8
2,345,0,28.79,3.3,0
2,350,0,28.28,3.2,8.7
2,355,0,28.18,3.46,90.1
2,360,0,28.68,3.53,10.9
2,365,0,28.28,2.9,0
2,370,0,27.99,3.54,77.9
2,375,0,28.54,3.18,33.8
2,380,0,28.27,2.99,0
2,385,0,27.91,4.03,54.6
2,390,0,28.39,2.63,53.6
2,395,0,28.43,3.32,0
2,400,0,28.03,3.7,37.9
2,405,0,28.3,4.98,73.1
2,410,0,28.62,4.55,0
2,415,0,28.2,3.02,17
2,420,0,28.25,2.73,89
2,425,0,28.59,4.02,5.2
2,430,11.49,28.17,4.18,0
2,435,14.5,28.04,3.33,85.5
2,440,19.43,28.69,3.87,28.3
2,445,23.9,28.37,2.73,0
2,450,29.25,27.91,2.49,63
2,455,36.06,28.4,2.81,46.6
2,460,45.84,28.23,3.9,0
2,465,56.45,27.7,3.87,46.1
2,470,67.33,28.06,3.5,65
2,475,77.14,28.15,3.8,0
2,480,91.1,27.57,3.36,29.1
2,485,104.6,27.69,3.15,81.5
2,490,119.7,27.94,4.07,0
2,495,132.1,27.35,4.24,13.2
2,500,143.6,27.28,4.28,88.9
2,505,158,27.75,3.57,11.1
2,510,177.3,27.32,4.88,0
2,515,194.9,27.07,5.1,83
2,520,201.2,27.62,3.79,31.3
2,525,205.3,27.18,3.93,0
2,530,219.3,26.63,3.52,61.3
2,535,244,27.14,4.26,50.5
2,540,280.6,26.94,4.56,0
2,545,287.5,26.35,4.07,44
2,550,319.4,26.52,2.96,69.9
2,555,310.1,26.7,4.36,0
2,560,310.2,26.26,4.11,24.8
2,565,325.5,26.26,3.41,84.3
2,570,284.4,26.67,3.54,0
2,575,306.3,26.16,4.5,12.2
2,580,238.9,26.34,4.28,87.9
2,585,284.6,26.78,3.8,10.8
2,590,193.5,26.31,4.1,0
2,595,158.8,26.39,4.01,85.5
2,600,189.8,26.73,3.83,26.9
2,605,205.4,26.49,3.79,0
2,610,268.3,25.88,3.4,70.7
2,615,305,26.17,2.71,39.2
2,620,178.3,26.23,4.11,0
2,625,147.5,26.02,4.56,56.9
2,630,175.2,26.53,3.45,53.4
2,635,173.9,26.53,4.06,0
2,640,162.9,25.99,3.54,43.5
2,645,166.1,26.34,2.43,71.1
2,650,147.3,26.52,3.55,0
2,655,172.9,26.04,3.13,22
2,660,192.5,26.06,3.07,89.3
2,665,158.3,26.6,3.42,0.1
2,670,131.8,26.17,3.59,4.3
2,675,152.7,25.97,3.88,90.4
2,680,191.5,26.37,3.43,17.5
2,685,191.5,25.9,3.47,0
2,690,173.9,25.56,3.18,76.1
2,695,185.6,26.2,4.44,36.1
2,700,280.2,25.85,3.75,0
2,705,393.6,25.07,3.83,56.8
2,710,272.3,25.28,2.73,55.9
2,715,216.5,25.49,4.07,0
2,720,211.4,25.05,3.43,37.5
2,725,273.9,25.47,3.8,73.3
2,730,196.3,25.7,3.76,0
2,735,171.8,25.41,4.01,19.6
2,740,240.5,25.35,2.65,90.3
2,745,291.4,25.44,3.14,0.6
2,750,161.2,25.3,4.95,2.9
2,755,341.1,25.14,5.05,90.8
2,760,368.3,25.35,4.36,17.8
2,765,214.8,25.35,4.19,0
2,770,280.4,25.07,4.04,77.4
2,775,275.6,25.31,3.43,33.6
2,780,294.3,25.31,5.18,0
2,785,392.8,24.74,4.16,60.7
2,790,184.9,25.47,4.54,51.4
2,795,254.8,25.67,3.71,0
2,800,521.7,24.16,3.06,42.1
2,805,652.6,24.29,5.28,67.9
2,810,359.8,24.96,4.99,0
2,815,173.1,24.94,3.71,27.2
2,820,250.4,25.21,3.88,84.8
2,825,594.7,24.73,3.24,0
2,830,176.5,24.33,4.03,10
2,835,128,24.98,4.12,89.3
2,840,144.7,25.64,3.27,11.6
2,845,197.3,25.16,3.35,0
2,850,330.8,24.72,4.08,82.8
2,855,497.6,24.81,3.47,28.7
2,860,488.4,24.19,4.12,0
2,865,275,24.19,4.14,67.4
2,870,230.4,25.11,3.74,46.8
2,875,456.8,24.86,3.62,0
2,880,244.2,24.55,4.81,46.5
2,885,132.2,25.08,4.94,65.9
2,890,117.5,25.28,4.68,0
2,895,110.3,24.78,5.36,26.1
2,900,113.4,25.03,5.72,85
2,905,131.5,25.34,3.41,0
2,910,101.7,24.93,3.64,8.8
2,915,248.1,24.79,2.84,89.5
2,920,256.4,25.07,5.12,12.1
2,925,126.4,24.8,3.83,0
2,930,117.7,24.73,4.83,81.2
2,935,106.9,25.38,4.37,31.4
2,940,113.1,25.17,5.79,0
2,945,216.1,24.65,4.1,61.5
